"","LD1A1","LD1A2","LD1A3","LD1A4","LD1A5","LD1A6","LD1A7","LD1B1","LD1B2","LD1B3","LD1B4","LD1B5","LD1B6","LD1B7","LD1C1","LD1C10","LD1C2","LD1C3","LD1C4","LD1C5","LD1C6","LD1C7","LD1C8","LD1C9","LD1D1","LD1D10","LD1D2","LD1D3","LD1D4","LD1D5","LD1D6","LD1D7","LD1D8","LD1D9","O22A1","O22A2","O22A3","O22A4","O22A5","O22A6","O22A7","O22A8","O22B1","O22B2","O22B3","O22B4","O22B5","O22B6","O22B7","O22B8","O22C1","O22C2","O22C3","O22C4","O22C5","O22C6","O22C7","O22C8","O22D1","O22D2","O22D3","O22D4","O22D5","O22D6","O22D7","O22D8","highN4A1","highN4A2","highN4A3","highN4A4","highN4A5","highN4A6","highN4A7","highN4A8","highN4B1","highN4B2","highN4B3","highN4B4","highN4B5","highN4B6","highN4B7","highN4B8","highN4C1","highN4C2","highN4C3","highN4C4","highN4C5","highN4C6","highN4C7","highN4C8","highN4D1","highN4D2","highN4D3","highN4D4","highN4D5","highN4D6"
"highN4B5",0.467949166435476,0.529221046780675,0.625501370876347,0.584807780911088,0.423609222747186,0.443794670588279,0.55583114064719,0.474889744371474,0.259430317466216,0.377783984659448,0.381379695396427,0.601652550785917,0.596048433021465,0.505366434652516,0.63354823567247,0.405554385618837,0.707046153275908,0.505848570634126,0.554541735603964,0.533495734910902,0.581700146574031,0.667927840448566,0.419836295319886,0.569990987289441,0.397887470732504,0.504765193464295,0.567870147518006,0.504643470008154,0.65953656998555,0.523172484518552,0.593607755939783,0.607141743293627,0.599778810525004,0.397673518243849,0.504099923797619,0.690136698872701,0.525534164363907,0.400785897645501,0.546989220968178,0.630688399045708,0.669581387586812,0.430155059713231,0.400033380967776,0.589445359847321,0.649346566830667,0.53037090621869,0.526080743780613,0.654577168309279,0.701445088193079,0.524404954257044,0.631748730526678,0.429814676073073,0.528542956293604,0.632123415659375,0.653528195614263,0.392066399361497,0.530651005805831,0.555308899707332,0.583659285547554,0.524805290098925,0.490325607158452,0.625090870833467,0.575458563177257,0.519691025420323,0.43884775199033,0.675955093667666,0.337144288672979,0.683427913193287,0.719329642291174,0.799592543228093,0.363871575604733,0.664474468975742,0.743057956348854,0.908903174973585,0.912649355782616,0.809944912409902,0.511851472065161,0.435096880790774,1,0.870088655929362,0.563556220198004,0.510629919551611,0.602402235942503,0.875663010930441,0.379235635535351,0.752681688987228,0.550253912285113,0.884866294208452,0.315132165281428,0.781564604140293,0.816599318210732,0.661055761696112,0.96030539216924,0.628112859048302,0.598144483739538,0.446704073318813
"highN4B6",0.578851920344199,0.720043859866743,0.791339174720578,0.542515980260197,0.273504923232278,0.595587445395653,0.748598041229658,0.555327812235225,0.35951882549537,0.510674825506211,0.234197730079925,0.593513169305344,0.737281695180797,0.693742511926537,0.712143412647997,0.247397441907376,0.723792434781729,0.599829372138602,0.397568510218499,0.605703399360642,0.671419578354743,0.784442280154059,0.243936655319967,0.490514132816713,0.237679744394423,0.716739340386784,0.473936837793643,0.601284868161341,0.733718055032104,0.618941285159727,0.730352718311046,0.648645808560115,0.751793308908771,0.264748896820973,0.567671688802264,0.850248618038461,0.390262900538434,0.235940246886729,0.618403450565476,0.783861996961068,0.633360332780578,0.278489808850562,0.254040909360406,0.525781025146933,0.836301784878685,0.579190216583595,0.331815324849267,0.543530401442684,0.696679515756245,0.605092018737437,0.71031578202637,0.256640192713163,0.595734114433708,0.495515153387176,0.767612609174421,0.227665418071776,0.603392888252766,0.419059005538244,0.421185497424249,0.56538347796568,0.285312399853047,0.670257202075569,0.392790480952194,0.573971374186434,0.252421957913325,0.672630883781639,0.577122556176124,0.874549273514425,0.959147059643715,0.959727475172306,0.602447459588822,0.874932557419681,0.966791994488303,0.959590017705833,0.96911079808663,0.990113650423779,0.820034772381282,0.645394881539973,0.870088655929362,1,0.830757968092188,0.673693474864241,0.865390126624976,0.89062402358301,0.586901885316108,0.946409171253028,0.848916561844009,0.91261329207713,0.556585801830578,0.967129835501422,0.981555229432133,0.69233234498299,0.903864212565697,0.876232689928277,0.856761797190578,0.630278332245022
"highN4B7",0.758292657600518,0.884723504821098,0.858309613758636,0.437737806746946,0.120143353145014,0.817582837481961,0.900021949096859,0.70349058840696,0.439268121605585,0.705643803282727,0.092392364357344,0.5048902432075,0.794545911805723,0.852179384503603,0.733006817451558,0.0963152450245688,0.659385617383646,0.765404366099579,0.231705706851025,0.733915620998115,0.733223413706238,0.813137351831744,0.0842051399233119,0.370121066360686,0.0875454576231659,0.900904017726658,0.337708357325064,0.766673706231706,0.722724302614034,0.770766804591737,0.773479069108647,0.585076832305056,0.861415776589436,0.122880996437327,0.678798590646072,0.849476932007275,0.197610836757287,0.0791945042118512,0.731510668528821,0.818551583550367,0.419091694216647,0.112206900166288,0.0982614929399828,0.330379854301605,0.888241710954512,0.67717658776875,0.131935860272822,0.31913724740639,0.610932232842992,0.738259977224587,0.703894729828439,0.0909201893775284,0.723915966407276,0.28055783536279,0.797232970573862,0.07508013987516,0.73409662370274,0.226764342782246,0.223094227797173,0.669311956377086,0.100947062048382,0.69548121902228,0.183124511936449,0.687710164328883,0.0836999324146016,0.586566509623568,0.892744637157258,0.958330959193891,0.861013329512499,0.758826158810626,0.902988322215155,0.967784525356268,0.842639881552297,0.697962397241638,0.704764086367853,0.840897894984952,0.981954501137655,0.921457366135391,0.563556220198004,0.830757968092188,1,0.911532923767909,0.974709208581,0.611974475112844,0.889385990709263,0.798573226067552,0.969940021084646,0.627830065404175,0.884594958401799,0.808792333975585,0.819752695862571,0.826903238672144,0.601704902990555,0.977568291060607,0.975747402081724,0.901031994821384
"highN4B8",0.839303756616293,0.886817659723782,0.828116165144213,0.474945931926871,0.207331872411974,0.890345443411745,0.894078766499232,0.797648119904316,0.448504842005177,0.773633991997548,0.179172774217819,0.529897145384646,0.784044992713459,0.856761983669179,0.7484706284849,0.189174177323992,0.667216717874828,0.854291529254216,0.313453562262591,0.822753566998177,0.76605453765732,0.800592651999244,0.185585965458609,0.425201578995069,0.180758958790167,0.904992545269604,0.393384573465758,0.853385841232519,0.720474569297248,0.855188254489241,0.760774765926621,0.586444907564211,0.87102792508349,0.199808412513643,0.763536595911253,0.777060448417166,0.253205652146781,0.171973695231263,0.809699794623279,0.786635871595457,0.392348134945934,0.190694515779511,0.176493153161961,0.334284432838147,0.833227916701596,0.764074557732279,0.226040610901594,0.341718753481532,0.630402292025324,0.808401479660878,0.709085595222301,0.184132137202704,0.814426089930577,0.323413815137687,0.79284067586437,0.168659835411266,0.821241089717459,0.285576009613968,0.293427172769872,0.766899668226297,0.205727485039596,0.73479755031129,0.263221562544105,0.780157461041268,0.18570095541505,0.609657245169364,0.941891992132292,0.89033068801631,0.654227252279387,0.561747864510028,0.944125370500889,0.891655278116035,0.639096055392602,0.55607454386518,0.556953914461323,0.655011966636399,0.869206780925835,0.971136667587611,0.510629919551611,0.673693474864241,0.911532923767909,1,0.863882072715382,0.479915278445399,0.954032593399502,0.59945848941417,0.836438439668476,0.487147334178522,0.93814939162814,0.613497850437003,0.635169838447379,0.929205205927191,0.506724357509426,0.876907890259689,0.876182832731271,0.968405808509385
"highN4C1",0.728756063385221,0.87213222455546,0.863282765008416,0.45903469428088,0.142067835557941,0.782905504481479,0.889287013961803,0.67982260531396,0.431580582913309,0.674939855392786,0.113162511496542,0.523184087584293,0.799166894999788,0.838523217516301,0.738360830128803,0.117915537752744,0.679565052026955,0.738605810989733,0.256757280792818,0.709209701023544,0.732072397003167,0.821445740621121,0.106410939983888,0.392752144769739,0.109104768313508,0.88298190270703,0.362790379845101,0.741274889835954,0.734914739732415,0.74342192485958,0.781707381647494,0.606381452900491,0.850656367463466,0.144529373727968,0.661197326650916,0.859503965178383,0.223107038414756,0.100587820141538,0.707647054406724,0.824430143484682,0.449798905575891,0.134567229355234,0.119548416316056,0.359118278184907,0.891780547103296,0.65902251525914,0.157075943352439,0.349428638860723,0.627637881870835,0.709026139181844,0.711418851857628,0.113407113994083,0.702875414993638,0.30934648853775,0.795557990490295,0.096301164212175,0.712295215726493,0.25299817424221,0.250274360021845,0.653793955742966,0.125307094907341,0.693742853502264,0.209582144637604,0.670319806594161,0.106440855706406,0.602464960026206,0.844325725471107,0.969483112932969,0.903338673588692,0.802307756272291,0.856757157246724,0.976926192409835,0.883023057291763,0.742453236407046,0.74519074804145,0.87784234616922,0.975965745304399,0.86740949491732,0.602402235942503,0.865390126624976,0.974709208581,0.863882072715382,1,0.657946872449724,0.846203705290838,0.843055899001399,0.981700872312916,0.671162035341298,0.837459678383646,0.852623550521536,0.862155356901975,0.797223335485929,0.646728965663327,0.983858623652571,0.97157097037691,0.853760006247452
"highN4C2",0.400543401769708,0.513022718234136,0.590035159797043,0.447824615286373,0.255060822704545,0.404758668197615,0.542610866111998,0.390774875675635,0.262030048504316,0.354067045056872,0.220813529437728,0.478491445249963,0.546442382722269,0.497054103660959,0.551048924854384,0.234015485278138,0.590654057531445,0.429828687025402,0.361158182541306,0.441918639934141,0.505299178003979,0.607667544422588,0.234599268528244,0.414744234074229,0.22610941481743,0.498468466473433,0.408415292388753,0.429601510803982,0.571792327364575,0.44507402829118,0.543504647924672,0.518861198953083,0.557305040150079,0.244995705122104,0.418527914702226,0.723570913325933,0.401765106080832,0.235793787087608,0.462549561080394,0.619227943625127,0.632675683233001,0.28178467905591,0.254895878970453,0.518266734062264,0.663103616445498,0.436477826189869,0.341829875499353,0.552756038379793,0.610985024099627,0.449907701484966,0.570861569868785,0.256970088047514,0.44208980484741,0.495224989947296,0.605049377340346,0.223940487463845,0.451126249129442,0.411841259041757,0.413956305600891,0.423597382160069,0.28677778686033,0.534450833795785,0.396499796981652,0.425673968450605,0.250998949144261,0.572443947553289,0.372806445478286,0.669454351710734,0.83870468998042,0.931779644125734,0.400492095788153,0.664232869598201,0.856582916483498,0.950502183714583,0.948651638190996,0.877326403921973,0.589897367319934,0.443003410694617,0.875663010930441,0.89062402358301,0.611974475112844,0.479915278445399,0.657946872449724,1,0.383295190716337,0.923199582003773,0.640185496685631,0.989884154186735,0.351752495200126,0.917161344545139,0.918521894860445,0.53608047255669,0.966493679677934,0.667620060160901,0.657981524246213,0.428469053776128
"highN4C3",0.816301679633482,0.871479942786906,0.785274899892649,0.380588515989261,0.105889372825506,0.882476186294133,0.869167781270688,0.76368254553719,0.428576697329824,0.759240371970554,0.0853407756030219,0.437464483108486,0.736782032217767,0.834069416610197,0.684887418708587,0.0891510970239629,0.580973448535084,0.820930929603366,0.201562198127567,0.770878407169013,0.713097674123758,0.738617243329328,0.0806655591056461,0.325371938508513,0.0822506034892656,0.889667353243739,0.291716978965969,0.820444656683739,0.647694681379105,0.811316570655206,0.713607102662503,0.507361055038664,0.820386010989621,0.106912453033797,0.719891934875649,0.723347393886161,0.145844509754581,0.0727992378908021,0.75671362639045,0.736576358342711,0.288106821026437,0.0913913272786224,0.0818458429157605,0.232608965428537,0.788032522542919,0.710536191923218,0.107980619415594,0.225689879811694,0.534822209824195,0.756091058181342,0.641723847504248,0.0812415866935161,0.770143957172753,0.205300583163573,0.726213396234721,0.0707721786750975,0.774179014490408,0.172216453406815,0.17634731018322,0.718759838463866,0.0920036408228038,0.664878649789458,0.142133553001426,0.734797537260505,0.0789980297777741,0.510279454152428,0.966364478031614,0.851057147709608,0.603757599261543,0.49098894998633,0.963739560323295,0.85781410257271,0.583524598925217,0.45599656379763,0.454729103916399,0.580656448604359,0.859655948120598,0.962373300973764,0.379235635535351,0.586901885316108,0.889385990709263,0.954032593399502,0.846203705290838,0.383295190716337,1,0.54113779732226,0.830576289290994,0.391494682518364,0.970023883082706,0.550932843246716,0.561591349510317,0.872211925867147,0.388345325512245,0.847566713786826,0.853805564691573,0.964155285781391
"highN4C4",0.486667201980352,0.653065534424727,0.707408606586003,0.414107952074625,0.145064555455315,0.519474638850121,0.682654502505902,0.453542479826699,0.3259072907553,0.449454677810361,0.114801920266776,0.467326860332233,0.644898588452166,0.63131189329456,0.604943286270501,0.119660799953151,0.599016218898665,0.502852219393462,0.24909312792251,0.497403838521599,0.569870168142732,0.687321343864919,0.108551879220435,0.355634791011852,0.111167795716665,0.653331350541177,0.338138673011726,0.504557913148051,0.622992952712078,0.517387871817291,0.637513041778044,0.540178462768406,0.664567727956365,0.147701761854414,0.465789048412285,0.813975815625679,0.285299613851395,0.11448586694159,0.514508867781836,0.715819974137499,0.565989208791243,0.164883080839046,0.143918104251044,0.442575011388719,0.782910453726695,0.473310512115849,0.193116929541573,0.442515641159587,0.592163721077987,0.511785409226593,0.616457953764944,0.129903412008496,0.493258784373913,0.377213358312898,0.678300975322972,0.105000951213142,0.505180625005066,0.298551311088695,0.286823858744381,0.455955473690456,0.139530337293114,0.564987041031533,0.253831832482185,0.467706930680714,0.116613857137596,0.557243229648236,0.548929293233047,0.807696384512451,0.971266141674331,0.982652332292632,0.574183937571832,0.815554198883428,0.97203926218056,0.926321760711542,0.929697495467571,0.965846361572012,0.807005912393207,0.595783481952308,0.752681688987228,0.946409171253028,0.798573226067552,0.59945848941417,0.843055899001399,0.923199582003773,0.54113779732226,1,0.847978662018984,0.926991168762394,0.531301124563287,0.992633314875811,0.98565870985437,0.565694756369417,0.863006176747322,0.840103824534592,0.835328746810472,0.566763366013131
"highN4C5",0.701033519434747,0.854315955302701,0.84044749821957,0.409658240004525,0.0846570072319286,0.760102546049122,0.872512680106748,0.640383234439549,0.414726165537888,0.651594625848247,0.0585387775845784,0.476712457971274,0.768337710763068,0.819437850130913,0.699579297015241,0.059754837168653,0.632200021727081,0.704769666143639,0.191938722745101,0.671220205288659,0.694414818338557,0.789468835143195,0.0443274803504927,0.336973176888649,0.0512094987572922,0.865780312109751,0.306166888106216,0.706135054547894,0.697646162413018,0.707621634218316,0.750392606753775,0.566754300000762,0.820695453392648,0.0918484883974442,0.623026389917489,0.851614153378482,0.173188697062744,0.0437784862146637,0.674252245127938,0.800671294992379,0.418505647636197,0.0812866468879851,0.0679523172109966,0.320193356492907,0.877456235418574,0.620627312582418,0.092010936605498,0.300871343068753,0.583192615914069,0.685242900190627,0.676320553939793,0.0540865511738104,0.664089385510348,0.254737091600664,0.767604813899993,0.0391088765506697,0.676418548940012,0.197420867789204,0.187805264095379,0.609585670965427,0.0569979862362766,0.656807339153743,0.145217078454752,0.627984607620282,0.0432075648655784,0.552878552574112,0.838181558256896,0.943606495639691,0.907969487223806,0.806502597635904,0.85000785954649,0.955087418082009,0.888312629694497,0.72411496807129,0.727604015602249,0.87226976567311,0.981423889234809,0.85376653521733,0.550253912285113,0.848916561844009,0.969940021084646,0.836438439668476,0.981700872312916,0.640185496685631,0.830576289290994,0.847978662018984,1,0.658677097437779,0.832453729020071,0.855649538874648,0.855705740123399,0.741129157243036,0.609585628649815,0.973698246089944,0.975199428579119,0.832341652098299
"highN4C6",0.4199052526066,0.536230506438742,0.619377021622798,0.473133982012189,0.269860865201945,0.422353817572039,0.565618908136486,0.410236349569007,0.270252714444786,0.36529016853284,0.235510796997525,0.506505429764864,0.575143439742266,0.517754325901391,0.576195334790699,0.247645573618945,0.61507589564256,0.446982692946749,0.375709537970817,0.459635019326715,0.528549932026915,0.63438014745128,0.24599070459996,0.436040110952233,0.239504102658921,0.522034987494305,0.429425537257976,0.446650524773467,0.599969771542908,0.462910002803237,0.574296102453121,0.549707226872551,0.581462024362408,0.261852290373178,0.438528029156,0.746933753598051,0.4199574378009,0.249043577759865,0.482188085162244,0.645018718088084,0.662402516940171,0.298386645174752,0.271074874035762,0.544810916472043,0.688329237684319,0.455270817592858,0.352872737916614,0.573358302699516,0.630966025530731,0.468042955958638,0.595806928036546,0.269617768491591,0.458750991334017,0.513240257346424,0.628322336757949,0.236738651237285,0.467899074970894,0.42929884279914,0.426819177748725,0.440654040717118,0.295229879919796,0.553452598474937,0.409112081529211,0.442796198013341,0.261770535532642,0.59376100781346,0.383099567823455,0.681690022751592,0.859653073232456,0.951505049000108,0.410646916721045,0.678559421593988,0.883042873093596,0.974249462790528,0.972439071508655,0.900082687060396,0.609512741574533,0.452379491996534,0.884866294208452,0.91261329207713,0.627830065404175,0.487147334178522,0.671162035341298,0.989884154186735,0.391494682518364,0.926991168762394,0.658677097437779,1,0.362292794992621,0.933544488652302,0.928746612229388,0.534518276516216,0.965189120974709,0.682369036380201,0.67343525217311,0.436458273486587
"highN4C7",0.790638032279974,0.852177419973836,0.75864349227643,0.331106508746495,0.053609715141128,0.86309735837533,0.851096576152838,0.732479260498601,0.42601523954396,0.748868483021611,0.0364006146506913,0.390949712727921,0.707438957309126,0.820076251491729,0.646075830499735,0.0370329931340237,0.531724994813867,0.792534358412252,0.141035739424388,0.73828219505585,0.677368868426429,0.7048441353386,0.0254732382182479,0.272495748198135,0.0305609085828289,0.875755767105785,0.23720552357573,0.79184488518677,0.607702836974951,0.781734824140415,0.682445257846466,0.46691793768784,0.794522790468402,0.0590164192456524,0.686641944265282,0.701920152327967,0.0960557542247501,0.0216881308540279,0.725143232562186,0.70971534045756,0.248370088610553,0.0421722858181084,0.0345306371805176,0.190027673987657,0.767518491403185,0.676089369677156,0.0473107813428977,0.173840882921892,0.488953526023677,0.730462236410821,0.60493139960226,0.0276475775629382,0.737268781322917,0.149394089276831,0.694172634975904,0.0197243865298798,0.743913393641628,0.1183290744213,0.116580917608297,0.68133675304897,0.0302893286496105,0.625923196620534,0.080621984901389,0.699439500215288,0.0224427962992866,0.463161953690358,0.969211732842742,0.826845921280318,0.594237680115062,0.475730604119695,0.965512733093254,0.837184478477122,0.572518500225469,0.420802900780139,0.419907549123113,0.559412022418915,0.86204301499221,0.957798559439347,0.315132165281428,0.556585801830578,0.884594958401799,0.93814939162814,0.837459678383646,0.351752495200126,0.970023883082706,0.531301124563287,0.832453729020071,0.362292794992621,1,0.538001122230776,0.540801276067886,0.828311261864651,0.3386290941959,0.835470341139893,0.848029970716558,0.95333574920736
"highN4C8",0.510452536616463,0.674811666687965,0.7358119481069,0.44951514022618,0.175608033640348,0.539447822922309,0.704333386861221,0.479594020151211,0.335379430552981,0.46416856969927,0.143212314623975,0.503098479725281,0.674948112479656,0.651130829371202,0.635621633377307,0.149557111863007,0.633838059282197,0.526763458449586,0.283721807345497,0.523099202023142,0.598200681829606,0.717610523627559,0.139095373884776,0.390650456291676,0.140560404824914,0.673864591539951,0.373550514125779,0.528517184599104,0.655996162377614,0.541806806662591,0.668784353568244,0.575107181397033,0.690653580149061,0.176695921558516,0.492287685073391,0.830270071030811,0.313599997390406,0.14297666997119,0.540175449265161,0.739137177150505,0.593031318108511,0.193477058392037,0.171301424058072,0.470544051023499,0.802766217100851,0.499469466661143,0.225006690501308,0.47176564051749,0.620519006329781,0.534269465904829,0.644305279545609,0.159174337947995,0.517875025164728,0.408018316859722,0.702864033041597,0.133287303989125,0.529210367499365,0.32940820662137,0.318116748861809,0.482899836550288,0.170905540074696,0.591602847633971,0.286235059371449,0.494002091917881,0.146942504654065,0.588147832983647,0.555935051467108,0.825570017022382,0.980441671282825,0.990476633120797,0.581059179759961,0.832494965037643,0.985540627586147,0.947841411427662,0.951019582931833,0.982008327950144,0.815841500155563,0.605190805285658,0.781564604140293,0.967129835501422,0.808792333975585,0.613497850437003,0.852623550521536,0.917161344545139,0.550932843246716,0.992633314875811,0.855649538874648,0.933544488652302,0.538001122230776,1,0.99114835492551,0.587037663484497,0.873657970689802,0.85168447335196,0.843933290397291,0.578843230802441
"highN4D1",0.535783341042395,0.692915965982559,0.758229584482407,0.489193594119518,0.219065760664254,0.559673174325325,0.72201520794209,0.508390434570399,0.348328786411331,0.48300535577209,0.184060089950818,0.541319463823068,0.700583997777212,0.668613863732357,0.667246957992791,0.193006410059858,0.67166009862206,0.554739123997229,0.332785339023247,0.555852208480384,0.628874586128193,0.744812685595365,0.185436780332321,0.433420357871594,0.183780346875596,0.690163888340262,0.416468119037533,0.556634265879057,0.68824591932997,0.572008612971797,0.693889245570143,0.606031169214293,0.715342322697407,0.216163492237592,0.521986519301622,0.842663318417822,0.347589836241953,0.184363340502124,0.571194852795013,0.760094229771948,0.610616419995264,0.230919404366488,0.208236507229459,0.495296356278481,0.819104780524195,0.531675661142671,0.271361755879552,0.503422365209771,0.654409222250241,0.563021984132578,0.673261595954334,0.202313432322955,0.548835319595802,0.446402932576574,0.732135686107011,0.17549437169433,0.558774620704516,0.369057256169556,0.36364804549604,0.515881099622585,0.221052797840742,0.626032138122927,0.332508163631148,0.525567224724331,0.193376436018802,0.625572636047151,0.560944758298004,0.848278910645681,0.977596982491183,0.982467850532372,0.586741933419735,0.852166183099171,0.980906462802832,0.952675878947344,0.958678020458267,0.98940594226328,0.819784043276308,0.618830757819287,0.816599318210732,0.981555229432133,0.819752695862571,0.635169838447379,0.862155356901975,0.918521894860445,0.561591349510317,0.98565870985437,0.855705740123399,0.928746612229388,0.540801276067886,0.99114835492551,1,0.630983241003486,0.894974506086588,0.868166420887599,0.85505375364273,0.598520872422248
"highN4D2",0.839569225154394,0.852477318443806,0.82404390368408,0.591702944436685,0.368761507581165,0.859956070461972,0.858269840975609,0.818349415587384,0.428810808318276,0.743751598020133,0.334785870431883,0.629949776104642,0.793445780885687,0.817096097516841,0.796057585132241,0.352469810688984,0.759436626261257,0.866041945101274,0.4868779399532,0.850850533847031,0.801008991559693,0.827111170017463,0.358210199423708,0.561136177653188,0.343875550806875,0.851708915567753,0.536959833669269,0.864867744885672,0.774683455763435,0.867561068987866,0.774896562089002,0.659038361198448,0.86355343618001,0.349625780429696,0.797872434944835,0.769711656592482,0.403179774398349,0.335484830998393,0.83820077339178,0.788003887024601,0.491274458415988,0.346620143566727,0.32848658056332,0.450220507862008,0.812356131623784,0.807437488981253,0.411598322465191,0.485429654809022,0.722791606275955,0.825323419185232,0.755178557558856,0.353874303652558,0.845038864874264,0.48286486894014,0.816244277424924,0.332161617318123,0.846926089697266,0.442652352757919,0.467567193259512,0.815589694055671,0.397319111518781,0.79514111815331,0.446981489485991,0.819560518317509,0.363441629826448,0.704668747912112,0.834784111983582,0.872180105190746,0.606617261982011,0.546968460016435,0.8410911908811,0.85880134461126,0.598294901891978,0.610648736861159,0.607758407979269,0.645754875961066,0.761239696799429,0.885549242046432,0.661055761696112,0.69233234498299,0.826903238672144,0.929205205927191,0.797223335485929,0.53608047255669,0.872211925867147,0.565694756369417,0.741129157243036,0.534518276516216,0.828311261864651,0.587037663484497,0.630983241003486,1,0.618661427031651,0.822352322881395,0.805385406992912,0.909964817364499
"highN4D3",0.468502161253966,0.54937944573527,0.642053900187151,0.569160646243715,0.393797346067917,0.45151737988415,0.577083505356285,0.472461667151461,0.279249505643067,0.389555473735315,0.359169875412431,0.592063351866295,0.610580931732056,0.528195261759759,0.63720008948519,0.374226509482476,0.695848357908112,0.502181871517556,0.5096035899601,0.524950499122456,0.587441908064246,0.675961690975183,0.378535635934724,0.545971073370565,0.367254474546026,0.526452580177214,0.541357962969095,0.501821989358451,0.660499412445203,0.519091962600704,0.610599391611596,0.614627276572923,0.612902390715756,0.380617662912138,0.504789469339308,0.745962731588127,0.520010480116621,0.374018770927012,0.543566135392477,0.667470117456961,0.708051732588734,0.413818903839593,0.386796546321359,0.61412073858462,0.691714277990629,0.527105998890002,0.482581810440825,0.658580052654143,0.704661563384072,0.523621871235204,0.649871277463543,0.398546153121272,0.523851888871169,0.618358881318474,0.670062219984371,0.364033840230166,0.529266398047476,0.537178904343784,0.551121182258492,0.5159166509225,0.438986218784486,0.625400684688552,0.536136059293701,0.513487524909044,0.396698354872763,0.674184503616818,0.361138813070339,0.696585662205538,0.802160968379118,0.891889222185923,0.389413066096845,0.68305230577104,0.823618898915014,0.960859982820293,0.958346564762741,0.867897288621103,0.563849808735436,0.448150401480852,0.96030539216924,0.903864212565697,0.601704902990555,0.506724357509426,0.646728965663327,0.966493679677934,0.388345325512245,0.863006176747322,0.609585628649815,0.965189120974709,0.3386290941959,0.873657970689802,0.894974506086588,0.618661427031651,1,0.666725766399052,0.645232041331661,0.448026287514566
"highN4D4",0.747236992179987,0.881211117807656,0.875235999122785,0.486544957739336,0.17292196066602,0.795912503732388,0.898609258567341,0.698763430952772,0.435387059390536,0.685068437764992,0.142267333345767,0.549964502115294,0.812202632419763,0.846367752304377,0.758068462536107,0.148411030598778,0.702885470493034,0.757694002282038,0.288715984553884,0.732847064915785,0.750266541579468,0.837953627274353,0.137860820353605,0.421358257622228,0.13919251304843,0.890308389991218,0.391695979212802,0.759651232853802,0.755760043141625,0.764720546275563,0.794778567756074,0.62740429886403,0.866594194139168,0.173076250099886,0.682197101289658,0.874020163677811,0.25370189175651,0.130876957513979,0.732496393089517,0.837799827633181,0.47563314586123,0.164324063430839,0.148559747508822,0.38611772253652,0.903543834285092,0.683359972447882,0.190920345844863,0.379784855715952,0.653336378291827,0.735415161881987,0.732070997621732,0.144287708083727,0.724204999079571,0.341288135874891,0.817387786212213,0.126282600206416,0.734057317075217,0.284703536062872,0.282734894331969,0.67561432169181,0.158384610475574,0.718476583540128,0.243775400857948,0.690687623722493,0.138227828678479,0.628900856698723,0.845782143544513,0.972019852134651,0.899766986070676,0.805678458830125,0.859113560576887,0.978274880289932,0.882551621250634,0.756387064710105,0.760818121974079,0.884415661322149,0.97309912543586,0.877845674840203,0.628112859048302,0.876232689928277,0.977568291060607,0.876907890259689,0.983858623652571,0.667620060160901,0.847566713786826,0.840103824534592,0.973698246089944,0.682369036380201,0.835470341139893,0.85168447335196,0.868166420887599,0.822352322881395,0.666725766399052,1,0.979146437345714,0.8674297868772
"highN4D5",0.749145077182377,0.880942464982481,0.86559482117264,0.458334347171866,0.139617842399996,0.801359464724326,0.898982866069735,0.686955570886131,0.425939003951634,0.68551571221477,0.11036853132813,0.521525512817765,0.794245355962325,0.84227824967182,0.738948367836183,0.114807518612948,0.676745700452295,0.756096262805896,0.252332939621536,0.726407290891381,0.73421992238825,0.823699713054373,0.102659018441136,0.388650444703229,0.105729343266298,0.887060219524136,0.358503833677868,0.755305241301675,0.736803773121337,0.758458294026174,0.774867906299745,0.602086048983075,0.85506184209074,0.141746053439152,0.672879401979688,0.877351609850815,0.225607988185888,0.0985989115417125,0.731604735436914,0.826500854990952,0.456599665487333,0.133871119506482,0.118657666620835,0.36139204329623,0.899408107480516,0.677023534888258,0.155357154519612,0.351910721683425,0.633090596501489,0.747886023014531,0.714151262401793,0.110693289680755,0.717474831289065,0.310547083593817,0.808127828329507,0.0935955812778845,0.730641118801149,0.252964719991635,0.247505607762305,0.663141519003362,0.120542633568992,0.710506479310748,0.207890671578221,0.679546057703921,0.102766706942087,0.601140574898348,0.857885759163548,0.953488792720073,0.888966748766786,0.800118158968563,0.869237428418756,0.961862301716456,0.872496862187337,0.739680288046601,0.743808039000307,0.869241366163372,0.972917928595443,0.885980473347508,0.598144483739538,0.856761797190578,0.975747402081724,0.876182832731271,0.97157097037691,0.657981524246213,0.853805564691573,0.835328746810472,0.975199428579119,0.67343525217311,0.848029970716558,0.843933290397291,0.85505375364273,0.805385406992912,0.645232041331661,0.979146437345714,1,0.870545434014974
