task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	4d/34ad9f	898636	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_BUILD (selected_barcodes_Nextflow.fa)	COMPLETED	0	2024-11-10 10:13:25.638	2.8s	2s	223.2%	119.3 MB	649.4 MB	13.8 MB	16.8 MB
2	3f/61de7d	898947	NFCORE_CRISPRISCREEN:CRISPRISCREEN:PREPARE_LIBRARY (selected_barcodes_Nextflow.fa)	COMPLETED	0	2024-11-10 10:13:28.436	31.1s	6s	112.3%	76.2 MB	1.1 GB	7.3 MB	2.6 MB
10	bf/7994df	899589	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4A8)	COMPLETED	0	2024-11-10 10:13:59.548	53.7s	47s	218.2%	140.9 MB	715 MB	2.5 GB	2.4 GB
4	ef/0f3148	903056	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4A2)	COMPLETED	0	2024-11-10 10:14:53.274	29.4s	27s	250.1%	140 MB	714.8 MB	2.4 GB	2.3 GB
3	4d/609b5e	905728	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4A1)	COMPLETED	0	2024-11-10 10:15:22.678	1m 5s	1m 1s	115.5%	140.2 MB	714.9 MB	2.5 GB	2.4 GB
5	a1/e17359	909724	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4A3)	COMPLETED	0	2024-11-10 10:16:28.001	31s	29s	254.0%	140.2 MB	651.7 MB	2.7 GB	2.6 GB
6	bc/34fbc8	912422	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4A4)	COMPLETED	0	2024-11-10 10:16:59.013	31.9s	30s	255.8%	141 MB	651.8 MB	2.8 GB	2.7 GB
11	c1/8af5a7	915131	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4B1)	COMPLETED	0	2024-11-10 10:17:30.907	27.4s	26s	253.6%	139.9 MB	651.8 MB	2.4 GB	2.3 GB
8	ca/3999d7	917623	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4A6)	COMPLETED	0	2024-11-10 10:17:58.316	1m 7s	1m 5s	107.4%	140 MB	652.4 MB	2.4 GB	2.3 GB
12	dc/2df722	921806	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4B2)	COMPLETED	0	2024-11-10 10:19:05.202	53.3s	51s	154.3%	143.6 MB	652.4 MB	2.7 GB	2.6 GB
9	1c/9fa73b	924305	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4A7)	COMPLETED	0	2024-11-10 10:19:58.547	29.6s	27s	253.0%	147.2 MB	651.8 MB	2.6 GB	2.5 GB
7	25/0445ce	927002	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4A5)	COMPLETED	0	2024-11-10 10:20:28.166	47.5s	41s	140.0%	143.5 MB	651.6 MB	2.2 GB	2.1 GB
14	a3/e5efec	928949	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4B4)	COMPLETED	0	2024-11-10 10:21:15.632	34.5s	32s	256.1%	147.6 MB	651.6 MB	2.9 GB	2.8 GB
13	4c/080597	931857	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4B3)	COMPLETED	0	2024-11-10 10:21:50.180	32.5s	31s	256.1%	143.1 MB	714.9 MB	2.9 GB	2.8 GB
15	43/61c7fe	934641	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4B5)	COMPLETED	0	2024-11-10 10:22:22.644	56.3s	54s	166.7%	139.7 MB	714.9 MB	3.2 GB	3 GB
18	ed/8c9fa4	938389	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4B8)	COMPLETED	0	2024-11-10 10:23:18.961	31s	29s	254.1%	139.5 MB	651.8 MB	2.6 GB	2.5 GB
16	e9/8f45d5	941084	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4B6)	COMPLETED	0	2024-11-10 10:23:49.960	43.5s	31s	234.5%	143.5 MB	652.4 MB	2.6 GB	2.5 GB
17	f0/4f1353	943885	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4B7)	COMPLETED	0	2024-11-10 10:24:33.459	32.1s	31s	254.3%	144.4 MB	651.8 MB	2.8 GB	2.7 GB
19	d3/e952d7	946579	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4C1)	COMPLETED	0	2024-11-10 10:25:05.532	29.3s	27s	253.0%	140.2 MB	715 MB	2.5 GB	2.4 GB
24	d3/7329c8	949229	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4C6)	COMPLETED	0	2024-11-10 10:25:34.840	45.9s	44s	126.2%	140.1 MB	652.4 MB	2 GB	1.9 GB
21	db/dca784	952557	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4C3)	COMPLETED	0	2024-11-10 10:26:20.792	27.2s	25s	250.6%	147.8 MB	652.3 MB	2.3 GB	2.2 GB
20	b5/fb0226	955004	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4C2)	COMPLETED	0	2024-11-10 10:26:48.004	30.2s	28s	254.6%	140.2 MB	651.8 MB	2.6 GB	2.5 GB
22	b8/3849c6	957699	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4C4)	COMPLETED	0	2024-11-10 10:27:18.224	47.8s	29s	251.2%	139.9 MB	651.7 MB	2.6 GB	2.5 GB
25	8e/06a6c0	960346	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4C7)	COMPLETED	0	2024-11-10 10:28:06.077	29.2s	27s	254.2%	140.2 MB	651.8 MB	2.5 GB	2.4 GB
23	12/a33a79	962990	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4C5)	COMPLETED	0	2024-11-10 10:28:35.244	27.8s	26s	253.7%	139.9 MB	651.8 MB	2.4 GB	2.3 GB
27	f9/e356b8	965480	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4D1)	COMPLETED	0	2024-11-10 10:29:03.053	30.5s	29s	254.8%	143.1 MB	652 MB	2.7 GB	2.6 GB
26	84/52e053	968180	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4C8)	COMPLETED	0	2024-11-10 10:29:33.569	28.1s	26s	252.9%	147.4 MB	714.9 MB	2.4 GB	2.3 GB
28	1c/225c69	970661	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4D2)	COMPLETED	0	2024-11-10 10:30:01.670	46.9s	30s	253.8%	144 MB	651.8 MB	2.7 GB	2.6 GB
31	a5/a953e8	973402	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4D5)	COMPLETED	0	2024-11-10 10:30:48.595	28.7s	27s	253.1%	147.1 MB	651.8 MB	2.4 GB	2.3 GB
30	7e/e5d191	976098	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4D4)	COMPLETED	0	2024-11-10 10:31:17.285	28.1s	27s	252.6%	140.1 MB	652 MB	2.4 GB	2.3 GB
29	9d/f8da8d	978613	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4D3)	COMPLETED	0	2024-11-10 10:31:45.391	30.9s	29s	254.7%	139.9 MB	651.9 MB	2.7 GB	2.6 GB
33	8d/7146df	981256	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1A1)	COMPLETED	0	2024-11-10 10:32:16.265	1m 6s	1m 4s	191.8%	140.5 MB	714.9 MB	4.2 GB	4.1 GB
36	4c/9f5e71	985369	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1A4)	COMPLETED	0	2024-11-10 10:33:22.128	52.2s	51s	263.7%	142.5 MB	652.2 MB	4.6 GB	4.5 GB
32	d6/ad311a	988910	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (highN4D6)	COMPLETED	0	2024-11-10 10:34:14.343	28.7s	27s	252.4%	143 MB	652.2 MB	2.5 GB	2.4 GB
37	1c/8427f6	991558	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1A5)	COMPLETED	0	2024-11-10 10:34:43.029	55.4s	54s	226.9%	140.2 MB	652.3 MB	4.4 GB	4.2 GB
40	20/9bed71	995310	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1B3)	COMPLETED	0	2024-11-10 10:35:38.469	45.3s	43s	260.8%	144 MB	651.9 MB	3.9 GB	3.7 GB
34	ff/602d81	998583	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1A2)	COMPLETED	0	2024-11-10 10:36:23.807	52.2s	50s	262.7%	144.3 MB	652.2 MB	4.6 GB	4.5 GB
35	5e/07c466	1002064	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1A3)	COMPLETED	0	2024-11-10 10:37:15.983	58.2s	56s	199.4%	140.4 MB	652.3 MB	3.9 GB	3.7 GB
38	74/9ef23d	1005769	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1A6)	COMPLETED	0	2024-11-10 10:38:14.189	1m 19s	1m 18s	166.7%	148 MB	652.4 MB	4.4 GB	4.3 GB
39	36/1a7b84	1010323	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1A7)	COMPLETED	0	2024-11-10 10:39:33.480	43.9s	43s	258.5%	142.7 MB	652.9 MB	3.8 GB	3.7 GB
41	f6/d05fae	1013602	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1B2)	COMPLETED	0	2024-11-10 10:40:17.419	44.5s	43s	261.2%	148.5 MB	714.9 MB	3.9 GB	3.8 GB
46	10/2b97a4	1016927	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1B4)	COMPLETED	0	2024-11-10 10:41:01.932	54.5s	53s	224.7%	144.3 MB	652.4 MB	4.3 GB	4.1 GB
42	d3/776285	1020674	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1B1)	COMPLETED	0	2024-11-10 10:41:56.427	1m 8s	47s	211.0%	151.4 MB	652.3 MB	3.5 GB	3.4 GB
43	c7/c5e89f	1024212	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1B7)	COMPLETED	0	2024-11-10 10:43:04.154	47s	45s	261.3%	147.3 MB	651.9 MB	4.1 GB	4 GB
48	fa/dfd3cd	1027494	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1C1)	COMPLETED	0	2024-11-10 10:43:51.174	56.3s	55s	262.6%	143.7 MB	652.2 MB	4.9 GB	4.8 GB
44	7d/df8c35	1031245	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1B6)	COMPLETED	0	2024-11-10 10:44:47.491	1m 18s	1m 16s	153.3%	148 MB	652.3 MB	3.9 GB	3.8 GB
49	ea/ad92be	1035830	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1C2)	COMPLETED	0	2024-11-10 10:46:05.216	47.5s	46s	262.3%	140.6 MB	651.9 MB	4.2 GB	4.1 GB
47	2c/5bf912	1039164	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1C3)	COMPLETED	0	2024-11-10 10:46:52.696	57.6s	55s	262.4%	143.4 MB	651.8 MB	5 GB	4.9 GB
45	13/43e334	1042860	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1B5)	COMPLETED	0	2024-11-10 10:47:50.304	1m 9s	1m 8s	171.3%	139.9 MB	714.9 MB	3.9 GB	3.8 GB
50	31/076865	1046990	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1C4)	COMPLETED	0	2024-11-10 10:48:59.373	1m	46s	263.1%	140.5 MB	651.7 MB	4.3 GB	4.1 GB
51	b4/25ac8d	1050296	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1C8)	COMPLETED	0	2024-11-10 10:49:59.818	37s	35s	270.4%	151.2 MB	652.5 MB	3.5 GB	3.4 GB
52	92/acff64	1053203	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1C5)	COMPLETED	0	2024-11-10 10:50:36.835	1m 4s	1m 1s	232.6%	151.2 MB	714.9 MB	4.8 GB	4.7 GB
54	81/891bd5	1057170	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1C7)	COMPLETED	0	2024-11-10 10:51:40.828	1m 29s	1m 26s	165.9%	143.7 MB	652.3 MB	4.8 GB	4.7 GB
55	ea/91a4d8	1062263	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1C9)	COMPLETED	0	2024-11-10 10:53:09.952	53.3s	51s	264.2%	144.8 MB	652 MB	4.6 GB	4.5 GB
56	6b/5c35b2	1065808	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1C10)	COMPLETED	0	2024-11-10 10:54:03.245	56.5s	55s	269.2%	140.1 MB	651.8 MB	5.3 GB	5.1 GB
61	a6/905ae1	1069503	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1D1)	COMPLETED	0	2024-11-10 10:54:59.771	58.8s	57s	229.6%	147.9 MB	652.4 MB	4.8 GB	4.6 GB
53	dd/cd60dc	1073257	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1C6)	COMPLETED	0	2024-11-10 10:55:58.622	1m 8s	1m 4s	182.6%	140.5 MB	715 MB	4 GB	3.9 GB
57	01/068b5d	1076371	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1D5)	COMPLETED	0	2024-11-10 10:57:06.614	56.3s	54s	263.6%	146.6 MB	715.1 MB	4.9 GB	4.7 GB
58	f3/4f439f	1080124	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1D8)	COMPLETED	0	2024-11-10 10:58:02.894	59.1s	57s	263.8%	147.1 MB	652.4 MB	5.1 GB	4.9 GB
65	f5/f468cb	1083900	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1D7)	COMPLETED	0	2024-11-10 10:59:01.999	1m 26s	1m 4s	213.6%	147.9 MB	652.3 MB	4.6 GB	4.5 GB
59	76/3de28c	1087573	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1D4)	COMPLETED	0	2024-11-10 11:00:27.805	51.9s	50s	261.2%	149.4 MB	654.5 MB	4.4 GB	4.3 GB
63	25/13c2ef	1091061	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1D10)	COMPLETED	0	2024-11-10 11:01:19.676	57.8s	57s	261.7%	143.9 MB	651.9 MB	4.9 GB	4.8 GB
60	fa/6f1284	1094764	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1D2)	COMPLETED	0	2024-11-10 11:02:17.454	1m 24s	1m 22s	161.6%	144 MB	715 MB	4.5 GB	4.3 GB
62	3d/be94aa	1099516	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1D3)	COMPLETED	0	2024-11-10 11:03:41.736	1m 8s	1m 5s	185.1%	140.4 MB	714.9 MB	4.2 GB	4.1 GB
64	f9/814c93	1103642	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1D6)	COMPLETED	0	2024-11-10 11:04:50.082	53.2s	51s	262.2%	144.1 MB	652.1 MB	4.6 GB	4.5 GB
66	e6/dd18ac	1107140	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (LD1D9)	COMPLETED	0	2024-11-10 11:05:43.237	53.3s	52s	265.5%	144.2 MB	651.8 MB	5.2 GB	5.1 GB
70	5a/796061	1110627	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22A4)	COMPLETED	0	2024-11-10 11:06:36.582	1m 3s	1m 2s	134.0%	140.7 MB	652.3 MB	3 GB	2.9 GB
69	b5/bacd5d	1114595	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22A3)	COMPLETED	0	2024-11-10 11:07:39.524	37.2s	35s	262.3%	144 MB	718.2 MB	3.4 GB	3.3 GB
67	19/2ca4af	1117498	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22A1)	COMPLETED	0	2024-11-10 11:08:16.759	47.3s	45s	261.2%	147.8 MB	651.8 MB	4.1 GB	4 GB
68	ee/b52dab	1120903	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22A2)	COMPLETED	0	2024-11-10 11:09:04.025	1m 18s	1m 16s	161.7%	143.7 MB	652.3 MB	4.2 GB	4.1 GB
72	99/e9f947	1125439	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22A6)	COMPLETED	0	2024-11-10 11:10:21.902	58.5s	57s	179.4%	144 MB	652.4 MB	3.5 GB	3.3 GB
71	ca/00458f	1128945	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22A5)	COMPLETED	0	2024-11-10 11:11:20.406	39.6s	38s	263.8%	139.8 MB	651.9 MB	3.5 GB	3.4 GB
74	a5/692a27	1132135	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22A8)	COMPLETED	0	2024-11-10 11:12:00.031	33.2s	31s	267.7%	143 MB	651.7 MB	3.1 GB	3 GB
76	f2/39992e	1134984	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22B3)	COMPLETED	0	2024-11-10 11:12:33.283	54.3s	53s	212.3%	150.5 MB	652.3 MB	3.7 GB	3.6 GB
73	44/3e5cd7	1138687	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22A7)	COMPLETED	0	2024-11-10 11:13:27.596	58.5s	57s	206.6%	149.1 MB	652.4 MB	4 GB	3.9 GB
79	92/a2f01c	1142518	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22B8)	COMPLETED	0	2024-11-10 11:14:26.066	38s	36s	257.9%	146.1 MB	652.4 MB	3.3 GB	3.2 GB
77	bb/07db0b	1145384	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22B2)	COMPLETED	0	2024-11-10 11:15:04.039	46.4s	45s	261.5%	148.2 MB	652.2 MB	4.1 GB	3.9 GB
75	a5/e2da2d	1148666	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22B4)	COMPLETED	0	2024-11-10 11:15:50.462	58.9s	57s	196.0%	144.2 MB	652.3 MB	3.7 GB	3.6 GB
81	6c/e88371	1152363	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22B6)	COMPLETED	0	2024-11-10 11:16:49.369	42.6s	41s	261.1%	148.3 MB	652.1 MB	3.8 GB	3.7 GB
84	dc/c230c9	1155431	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22C1)	COMPLETED	0	2024-11-10 11:17:31.945	36.1s	34s	260.2%	144 MB	651.6 MB	3.2 GB	3 GB
80	99/2b7971	1158426	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22B7)	COMPLETED	0	2024-11-10 11:18:08.077	1m 2s	1m	183.4%	143.8 MB	652.3 MB	3.7 GB	3.6 GB
87	02/0390d9	1162335	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22C7)	COMPLETED	0	2024-11-10 11:19:09.948	1m 11s	51s	173.8%	151 MB	652.3 MB	3.4 GB	3.2 GB
83	b8/df12e2	1165865	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22C3)	COMPLETED	0	2024-11-10 11:20:21.053	38.7s	37s	261.2%	140.4 MB	714.9 MB	3.4 GB	3.2 GB
78	13/e6a34f	1168853	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22B1)	COMPLETED	0	2024-11-10 11:20:59.776	39.7s	38s	266.8%	144.3 MB	651.9 MB	3.8 GB	3.7 GB
82	6e/b72e77	1171925	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22B5)	COMPLETED	0	2024-11-10 11:21:39.480	44.4s	43s	217.3%	144 MB	652.3 MB	3.3 GB	3.2 GB
89	cc/9f41d4	1175161	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22C8)	COMPLETED	0	2024-11-10 11:22:23.900	47.4s	46s	202.7%	150.6 MB	652.4 MB	3.3 GB	3.1 GB
86	e3/3695a3	1178437	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22C2)	COMPLETED	0	2024-11-10 11:23:11.295	51.6s	43s	205.9%	144.2 MB	714.9 MB	3.6 GB	3.4 GB
85	d0/ced95c	1181785	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22C4)	COMPLETED	0	2024-11-10 11:24:02.881	41.1s	39s	262.6%	143.5 MB	651.7 MB	3.5 GB	3.4 GB
88	eb/a8ad83	1184853	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22C5)	COMPLETED	0	2024-11-10 11:24:43.978	41.3s	39s	259.0%	141 MB	652.2 MB	3.6 GB	3.4 GB
90	49/1d3c35	1187923	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22C6)	COMPLETED	0	2024-11-10 11:25:25.288	31.2s	30s	264.4%	140.6 MB	651.9 MB	3.1 GB	3 GB
95	1b/269b3f	1190613	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22D6)	COMPLETED	0	2024-11-10 11:25:56.446	1m 16s	1m 1s	177.6%	143.7 MB	652.4 MB	3.8 GB	3.6 GB
91	56/32335c	1194684	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22D2)	COMPLETED	0	2024-11-10 11:27:12.441	45s	43s	249.0%	140.2 MB	652.1 MB	3.6 GB	3.5 GB
96	69/cf911b	1197833	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22D8)	COMPLETED	0	2024-11-10 11:27:57.420	43.3s	41s	258.9%	151 MB	651.9 MB	3.6 GB	3.5 GB
93	06/fb4b36	1200898	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22D1)	COMPLETED	0	2024-11-10 11:28:40.735	50.3s	48s	209.6%	143.5 MB	715 MB	3.6 GB	3.4 GB
94	d4/bf2bea	1204383	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22D3)	COMPLETED	0	2024-11-10 11:29:31.034	1m 7s	44s	222.6%	146.7 MB	652.3 MB	3.7 GB	3.6 GB
92	b7/e30680	1207758	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22D4)	COMPLETED	0	2024-11-10 11:30:37.576	40.4s	38s	258.5%	146.7 MB	715 MB	3.5 GB	3.3 GB
98	26/d6279f	1210821	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22D7)	COMPLETED	0	2024-11-10 11:31:17.995	38.7s	37s	268.2%	146.9 MB	651.8 MB	3.9 GB	3.8 GB
97	3a/2ad500	1213877	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (O22D5)	COMPLETED	0	2024-11-10 11:31:56.705	1m 4s	1m 2s	158.8%	147.1 MB	652.3 MB	3.6 GB	3.5 GB
99	e3/8e96d9	1217845	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (highN4A8)	COMPLETED	0	2024-11-10 11:33:00.707	15.5s	15s	497.8%	219.2 MB	2.8 GB	1 GB	1023 MB
100	e6/eb8cdc	1220096	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (highN4A2)	COMPLETED	0	2024-11-10 11:33:16.191	14.7s	14s	497.7%	214.8 MB	2.8 GB	1000.3 MB	994.5 MB
101	7e/40da28	1222388	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (highN4A1)	COMPLETED	0	2024-11-10 11:33:30.916	16s	15s	499.6%	214.2 MB	2.8 GB	1016.1 MB	1009.7 MB
102	b6/4828e0	1224642	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (highN4A3)	COMPLETED	0	2024-11-10 11:33:46.892	17.9s	17s	496.6%	215.2 MB	2.8 GB	1.1 GB	1.1 GB
103	57/f31d94	1226976	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (highN4A4)	COMPLETED	0	2024-11-10 11:34:04.845	17.4s	17s	501.4%	215.6 MB	2.8 GB	1.2 GB	1.1 GB
104	72/92bf14	1229313	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (highN4B1)	COMPLETED	0	2024-11-10 11:34:22.264	14.6s	14s	499.2%	214 MB	2.8 GB	978.6 MB	974.8 MB
105	5b/0fb85b	1231560	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (highN4A6)	COMPLETED	0	2024-11-10 11:34:36.910	15.3s	15s	497.4%	217.8 MB	2.8 GB	997 MB	989.7 MB
106	01/f6500d	1233813	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (highN4B2)	COMPLETED	0	2024-11-10 11:34:52.218	16.2s	16s	498.5%	217.2 MB	2.8 GB	1.1 GB	1.1 GB
107	7b/6cf6e7	1236074	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (highN4A7)	COMPLETED	0	2024-11-10 11:35:08.434	16s	16s	496.9%	218.2 MB	2.8 GB	1 GB	1 GB
108	cb/022eb8	1238329	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (highN4A5)	COMPLETED	0	2024-11-10 11:35:24.478	13.5s	13s	492.5%	213.7 MB	2.8 GB	879.9 MB	874.2 MB
109	ac/19f159	1240584	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (highN4B4)	COMPLETED	0	2024-11-10 11:35:37.968	19s	18s	505.5%	215.6 MB	2.8 GB	1.2 GB	1.2 GB
110	d2/c8a1d5	1243034	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (highN4B3)	COMPLETED	0	2024-11-10 11:35:56.960	22.3s	22s	351.3%	213.1 MB	2.7 GB	1.2 GB	1.2 GB
111	ae/e449de	1245587	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (highN4B5)	COMPLETED	0	2024-11-10 11:36:19.303	32.6s	32s	297.3%	213.1 MB	2.8 GB	1.3 GB	1.3 GB
112	85/e6be2a	1248469	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (highN4B8)	COMPLETED	0	2024-11-10 11:36:51.921	16.3s	16s	501.5%	217.1 MB	2.8 GB	1.1 GB	1.1 GB
113	fe/1495d0	1250727	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (highN4B6)	COMPLETED	0	2024-11-10 11:37:08.177	16.4s	16s	495.1%	215.5 MB	2.8 GB	1 GB	1 GB
114	da/fe2741	1252979	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (highN4B7)	COMPLETED	0	2024-11-10 11:37:24.609	47.1s	46s	170.4%	219.4 MB	2.8 GB	1.1 GB	1.1 GB
